,Country Id,SMS ID,Period Group,Period ID,Planned  Audit Date,Visit Audit date,LAD
4561,32,4700004891,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
4562,32,4700004620,3,MONT_1201, 12/01/2021, 12/01/2021, 12/01/2021
4563,32,4700024926,3,MONT_1201, 12/16/2021, 12/16/2021, 12/16/2021
4566,32,4700033017,3,MONT_1201, 12/28/2021, , 12/28/2021
4567,32,4700014392,3,MONT_1201, 12/27/2021, , 12/27/2021
4569,32,4700048519,1,FOOD_1197, 11/02/2021, 11/17/2021, 11/17/2021
4570,32,4700003679,3,MONT_1201, 12/28/2021, , 12/28/2021
4571,32,4700033191,3,MONT_1201, 12/29/2021, 12/23/2021, 12/23/2021
4572,32,4700033397,3,MONT_1201, 12/01/2021, 12/06/2021, 12/06/2021
4573,32,4700025092,3,MONT_1201, 12/22/2021, , 12/22/2021
4574,32,4700025318,3,MONT_1201, 12/20/2021, 12/21/2021, 12/21/2021
4575,32,4700027774,3,MONT_1201, 12/10/2021, 12/10/2021, 12/10/2021
4576,32,4700000604,3,MONT_1201, 12/30/2021, , 12/30/2021
4578,32,4700010632,3,MONT_1201, 12/02/2021, 12/02/2021, 12/02/2021
4579,32,4700012070,3,MONT_1201, 12/20/2021, , 12/20/2021
4581,32,4700004396,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
4582,32,4700041976,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
4583,32,4700008508,3,MONT_1201, 12/02/2021, 12/02/2021, 12/02/2021
4584,32,4700034893,3,MONT_1201, 12/21/2021, 12/17/2021, 12/17/2021
4585,32,4700005414,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
4586,32,4700025526,3,MONT_1201, 12/09/2021, 12/09/2021, 12/09/2021
4588,32,4700032415,3,MONT_1201, 12/02/2021, 12/06/2021, 12/06/2021
4589,32,4700041961,3,MONT_1201, 12/02/2021, 12/02/2021, 12/02/2021
4590,32,4700033426,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
4591,32,4700002241,3,MONT_1201, 12/21/2021, 12/21/2021, 12/21/2021
4592,32,4700005859,3,MONT_1201, 12/20/2021, 12/17/2021, 12/17/2021
4593,32,4700047195,3,MONT_1201, 12/17/2021, , 12/17/2021
4594,32,4700046200,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
4595,32,4700034565,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
4597,32,4700048496,3,MONT_1201, 12/17/2021, , 12/17/2021
4600,32,4700039451,3,MONT_1201, 12/01/2021, 12/01/2021, 12/01/2021
4601,32,4700022514,1,FOOD_1197, 11/18/2021, 11/18/2021, 11/18/2021
4602,32,4700012692,1,FOOD_1197, 11/19/2021, 11/19/2021, 11/19/2021
4604,32,4700012102,3,MONT_1201, 12/16/2021, 12/16/2021, 12/16/2021
4605,32,4700032046,3,MONT_1201, 12/01/2021, 12/01/2021, 12/01/2021
4606,32,4700035080,3,MONT_1201, 12/27/2021, , 12/27/2021
4607,32,4700020256,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
4608,32,4700032774,3,MONT_1201, 12/02/2021, 12/02/2021, 12/02/2021
4609,32,4700012844,3,MONT_1201, 12/09/2021, 12/09/2021, 12/09/2021
4610,32,4700033878,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
4613,32,4700004180,3,MONT_1201, 12/20/2021, 12/22/2021, 12/22/2021
4614,32,4700000221,3,MONT_1201, 12/27/2021, , 12/27/2021
4615,32,4700030168,3,MONT_1201, 12/28/2021, , 12/28/2021
4616,32,4700027012,3,MONT_1201, 12/16/2021, 12/17/2021, 12/17/2021
4617,32,4700000234,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
4618,32,4700007336,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
4619,32,4700006872,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
4620,32,4700002360,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
4621,32,4700004392,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
4622,32,4700029954,3,MONT_1201, 12/23/2021, , 12/23/2021
4623,32,4700021320,3,MONT_1201, 12/09/2021, 12/10/2021, 12/10/2021
4624,32,4700020023,3,MONT_1201, 12/20/2021, 12/20/2021, 12/20/2021
4625,32,4700034992,3,MONT_1201, 12/02/2021, 12/06/2021, 12/06/2021
4626,32,4700027638,3,MONT_1201, 12/01/2021, 12/01/2021, 12/01/2021
4627,32,4700047245,3,MONT_1201, 12/09/2021, 12/09/2021, 12/09/2021
4628,32,4700033314,3,MONT_1201, 12/21/2021, 12/22/2021, 12/22/2021
4629,32,4700029825,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
4630,32,4700029920,1,FOOD_1197, 11/16/2021, 11/16/2021, 11/16/2021
4631,32,4700020227,1,FOOD_1197, 11/15/2021, 11/15/2021, 11/15/2021
4632,32,4700045628,3,MONT_1201, 12/16/2021, 12/16/2021, 12/16/2021
4633,32,4700026365,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
4635,32,4700032496,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
4636,32,4700021874,3,MONT_1201, 12/28/2021, , 12/28/2021
4637,32,4700035125,3,MONT_1201, 12/16/2021, , 12/16/2021
4638,32,4700008188,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
4639,32,4700021323,3,MONT_1201, 12/13/2021, , 12/13/2021
4640,32,4700021955,3,MONT_1201, 12/20/2021, 12/20/2021, 12/20/2021
4643,32,4700013875,3,MONT_1201, 12/27/2021, , 12/27/2021
4644,32,4700023050,3,MONT_1201, 12/17/2021, 12/17/2021, 12/17/2021
4645,32,4700022142,3,MONT_1201, 12/23/2021, , 12/23/2021
4646,32,4700003459,3,MONT_1201, 12/20/2021, 12/20/2021, 12/20/2021
4647,32,4700000528,3,MONT_1201, 12/09/2021, 12/09/2021, 12/09/2021
4648,32,4700008475,3,MONT_1201, 12/21/2021, , 12/21/2021
4649,32,4700048459,3,MONT_1201, 12/03/2021, 12/16/2021, 12/16/2021
4650,32,4700001695,3,MONT_1201, 12/16/2021, 12/16/2021, 12/16/2021
4651,32,4700003055,3,MONT_1201, 12/27/2021, , 12/27/2021
4652,32,4700039564,3,MONT_1201, 12/16/2021, 12/20/2021, 12/20/2021
4653,32,4700032375,1,FOOD_1197, 11/26/2021, 11/26/2021, 11/26/2021
4654,32,4700005015,3,MONT_1201, 12/30/2021, , 12/30/2021
4656,32,4700033789,3,MONT_1201, 12/20/2021, , 12/20/2021
4657,32,4700047211,3,MONT_1201, 12/22/2021, , 12/22/2021
4659,32,4700032065,1,FOOD_1197, 11/09/2021, 11/10/2021, 11/10/2021
4660,32,4700029756,3,MONT_1201, 12/22/2021, 12/22/2021, 12/22/2021
4661,32,4700005930,3,MONT_1201, 12/28/2021, , 12/28/2021
4662,32,4700012327,3,MONT_1201, 12/17/2021, 12/17/2021, 12/17/2021
4664,32,4700005008,3,MONT_1201, 12/02/2021, 12/02/2021, 12/02/2021
4665,32,4700038701,3,MONT_1201, 12/02/2021, 12/02/2021, 12/02/2021
4666,32,4700003490,3,MONT_1201, 12/07/2021, 12/06/2021, 12/06/2021
4667,32,4700041942,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
4668,32,4700025976,3,MONT_1201, 12/22/2021, 12/22/2021, 12/22/2021
4669,32,4700020333,3,MONT_1201, 12/21/2021, 12/21/2021, 12/21/2021
4671,32,4700029006,3,MONT_1201, 12/17/2021, 12/17/2021, 12/17/2021
4672,32,4700039809,3,MONT_1201, 12/03/2021, 12/03/2021, 12/03/2021
4673,32,4700022641,3,MONT_1201, 12/01/2021, 12/01/2021, 12/01/2021
4674,32,4700024209,3,MONT_1201, 12/28/2021, , 12/28/2021
4677,32,4700005705,3,MONT_1201, 12/15/2021, 12/14/2021, 12/14/2021
4680,32,4700004283,3,MONT_1201, 12/21/2021, 12/21/2021, 12/21/2021
4682,32,4700012512,3,MONT_1201, 12/02/2021, 12/02/2021, 12/02/2021
4683,32,4700012009,3,MONT_1201, 12/14/2021, 12/13/2021, 12/13/2021
4684,32,4700044336,3,MONT_1201, 12/23/2021, 12/23/2021, 12/23/2021
4685,32,4700006196,3,MONT_1201, 12/22/2021, 12/22/2021, 12/22/2021
4686,32,4700046141,3,MONT_1201, 12/06/2021, 12/07/2021, 12/07/2021
4689,32,4700044707,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
4690,32,4700034321,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
4691,32,4700038460,3,MONT_1201, 12/22/2021, 12/17/2021, 12/17/2021
4692,32,4700044456,3,MONT_1201, 12/22/2021, 12/23/2021, 12/23/2021
4693,32,4700046186,3,MONT_1201, 12/13/2021, 12/14/2021, 12/14/2021
4694,32,4700022697,3,MONT_1201, 12/17/2021, 12/17/2021, 12/17/2021
4695,32,4700026086,3,MONT_1201, 12/23/2021, 12/23/2021, 12/23/2021
4696,32,4700085122,1,FOOD_1197, 11/12/2021, 11/12/2021, 11/12/2021
4697,32,4700034120,3,MONT_1201, 12/17/2021, 12/17/2021, 12/17/2021
4699,32,4700010446,3,MONT_1201, 12/27/2021, , 12/27/2021
4700,32,4700045632,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
4701,32,4700047098,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
4702,32,4700047217,3,MONT_1201, 12/17/2021, 12/13/2021, 12/13/2021
4703,32,4700030517,1,FOOD_1197, 11/25/2021, 11/25/2021, 11/25/2021
4704,32,4700014438,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
4705,32,4700000208,3,MONT_1201, 12/02/2021, 12/09/2021, 12/09/2021
4706,32,4700013449,3,MONT_1201, 12/06/2021, 12/13/2021, 12/13/2021
4707,32,4700026614,3,MONT_1201, 12/21/2021, 12/23/2021, 12/23/2021
4708,32,4700033510,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
4709,32,4700047153,3,MONT_1201, 12/14/2021, 12/13/2021, 12/13/2021
4710,32,4700023591,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
4711,32,4700025489,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
4712,32,4700020959,3,MONT_1201, 12/14/2021, 12/10/2021, 12/10/2021
4713,32,4700027764,3,MONT_1201, 12/16/2021, 12/16/2021, 12/16/2021
4714,32,4700027593,3,MONT_1201, 12/21/2021, 12/21/2021, 12/21/2021
4715,32,4700004012,3,MONT_1201, 12/15/2021, 12/14/2021, 12/14/2021
4716,32,4700003053,3,MONT_1201, 12/01/2021, 12/01/2021, 12/01/2021
4717,32,4700047188,3,MONT_1201, 12/03/2021, 12/06/2021, 12/06/2021
4718,32,4700010135,3,MONT_1201, 12/17/2021, 12/16/2021, 12/16/2021
4719,32,4700039453,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
4720,32,4700040691,3,MONT_1201, 12/22/2021, , 12/22/2021
4721,32,4700012433,3,MONT_1201, 12/17/2021, 12/17/2021, 12/17/2021
4723,32,4700046175,3,MONT_1201, 12/07/2021, 12/13/2021, 12/13/2021
4724,32,4700002972,3,MONT_1201, 12/21/2021, 12/20/2021, 12/20/2021
4725,32,4700010729,3,MONT_1201, 12/13/2021, 12/16/2021, 12/16/2021
4726,32,4700027479,3,MONT_1201, 12/01/2021, 12/06/2021, 12/06/2021
4727,32,4700047088,3,MONT_1201, 12/16/2021, 12/15/2021, 12/15/2021
4728,32,4700043441,3,MONT_1201, 12/22/2021, 12/22/2021, 12/22/2021
4729,32,4700002352,1,FOOD_1197, 11/26/2021, 11/26/2021, 11/26/2021
4730,32,4700029970,3,MONT_1201, 12/21/2021, 12/20/2021, 12/20/2021
4731,32,4700001857,3,MONT_1201, 12/20/2021, , 12/20/2021
4732,32,4700026091,3,MONT_1201, 12/23/2021, 12/23/2021, 12/23/2021
4734,32,4700021927,3,MONT_1201, 12/21/2021, 12/20/2021, 12/20/2021
4735,32,4700046147,3,MONT_1201, 12/27/2021, , 12/27/2021
4736,32,4700021807,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
4737,32,4700028380,3,MONT_1201, 12/17/2021, , 12/17/2021
4738,32,4700005485,3,MONT_1201, 12/02/2021, 12/02/2021, 12/02/2021
4739,32,4700005341,3,MONT_1201, 12/28/2021, , 12/28/2021
4741,32,4700004613,3,MONT_1201, 12/23/2021, , 12/23/2021
4742,32,4700027525,3,MONT_1201, 12/01/2021, 12/03/2021, 12/03/2021
4743,32,4700000209,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
4744,32,4700048498,3,MONT_1201, 12/20/2021, , 12/20/2021
4746,32,4700013832,3,MONT_1201, 12/16/2021, 12/15/2021, 12/15/2021
4747,32,4700020010,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
4748,32,4700033566,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
4749,32,4700008728,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
4750,32,4700020479,3,MONT_1201, 12/02/2021, 12/06/2021, 12/06/2021
4751,32,4700003892,3,MONT_1201, 12/22/2021, 12/22/2021, 12/22/2021
4752,32,4700035152,3,MONT_1201, 12/20/2021, 12/20/2021, 12/20/2021
4753,32,4700026387,3,MONT_1201, 12/22/2021, 12/21/2021, 12/21/2021
4754,32,4700030003,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
4755,32,4700014975,3,MONT_1201, 12/01/2021, 12/01/2021, 12/01/2021
4756,32,4700020140,3,MONT_1201, 12/21/2021, 12/17/2021, 12/17/2021
4757,32,4700034063,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
4758,32,4700032835,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
4759,32,4700014349,3,MONT_1201, 12/06/2021, 12/13/2021, 12/13/2021
4760,32,4700038808,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
4761,32,4700007909,1,FOOD_1197, 11/09/2021, 11/09/2021, 11/09/2021
4762,32,4700001561,3,MONT_1201, 12/21/2021, 12/21/2021, 12/21/2021
4763,32,4700048552,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
4765,32,4700018375,3,MONT_1201, 12/03/2021, 12/03/2021, 12/03/2021
4766,32,4700048421,3,MONT_1201, 12/17/2021, , 12/17/2021
4767,32,4700011353,3,MONT_1201, 12/22/2021, 12/21/2021, 12/21/2021
4768,32,4700085122,3,MONT_1201, 12/16/2021, 12/14/2021, 12/14/2021
4769,32,4700005646,3,MONT_1201, 12/01/2021, 12/02/2021, 12/02/2021
4771,32,4700031793,1,FOOD_1197, 11/19/2021, 11/19/2021, 11/19/2021
4772,32,4700013719,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
4773,32,4700044316,3,MONT_1201, 12/16/2021, 12/15/2021, 12/15/2021
4774,32,4700032683,3,MONT_1201, 12/02/2021, 12/02/2021, 12/02/2021
4775,32,4700046079,3,MONT_1201, 12/09/2021, 12/09/2021, 12/09/2021
4776,32,4700002659,3,MONT_1201, 12/27/2021, , 12/27/2021
4777,32,4700022488,3,MONT_1201, 12/20/2021, , 12/20/2021
4779,32,4700026710,3,MONT_1201, 12/21/2021, , 12/21/2021
4784,32,4700013875,1,FOOD_1197, 11/24/2021, 11/24/2021, 11/24/2021
4785,32,4700028086,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
4786,32,4700030604,3,MONT_1201, 12/29/2021, , 12/29/2021
4787,32,4700025479,3,MONT_1201, 12/20/2021, 12/20/2021, 12/20/2021
4788,32,4700023290,3,MONT_1201, 12/16/2021, , 12/16/2021
4791,32,4700025237,3,MONT_1201, 12/01/2021, 12/02/2021, 12/02/2021
4793,32,4700044319,3,MONT_1201, 12/22/2021, 12/23/2021, 12/23/2021
4794,32,4700042437,3,MONT_1201, 12/22/2021, 12/23/2021, 12/23/2021
4795,32,4700026193,3,MONT_1201, 12/01/2021, 12/01/2021, 12/01/2021
4796,32,4700025172,1,FOOD_1197, 11/23/2021, 11/26/2021, 11/26/2021
4798,32,4700013768,1,FOOD_1197, 11/10/2021, 11/11/2021, 11/11/2021
4800,32,4700002890,3,MONT_1201, 12/28/2021, , 12/28/2021
4801,32,4700027474,3,MONT_1201, 12/06/2021, , 12/06/2021
4802,32,4700005576,3,MONT_1201, 12/28/2021, , 12/28/2021
4805,32,4700025940,3,MONT_1201, 12/17/2021, 12/21/2021, 12/21/2021
4806,32,4700041641,3,MONT_1201, 12/16/2021, 12/16/2021, 12/16/2021
4809,32,4700014462,3,MONT_1201, 12/09/2021, 12/09/2021, 12/09/2021
4810,32,4700027253,3,MONT_1201, 12/16/2021, 12/16/2021, 12/16/2021
4811,32,4700017852,3,MONT_1201, 12/16/2021, 12/15/2021, 12/15/2021
4813,32,4700006309,3,MONT_1201, 12/29/2021, , 12/29/2021
4814,32,4700006541,3,MONT_1201, 12/06/2021, 12/07/2021, 12/07/2021
4815,32,4700004077,3,MONT_1201, 12/16/2021, , 12/16/2021
4816,32,4700025044,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
4817,32,4700047173,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
4818,32,4700022779,3,MONT_1201, 12/16/2021, 12/15/2021, 12/15/2021
4819,32,4700047250,3,MONT_1201, 12/17/2021, 12/20/2021, 12/20/2021
4820,32,4700020003,3,MONT_1201, 12/16/2021, , 12/16/2021
4821,32,4700021444,3,MONT_1201, 12/30/2021, , 12/30/2021
4822,32,4700039992,3,MONT_1201, 12/03/2021, 12/03/2021, 12/03/2021
4823,32,4700007895,3,MONT_1201, 12/01/2021, 12/01/2021, 12/01/2021
4824,32,4700003572,3,MONT_1201, 12/22/2021, , 12/22/2021
4825,32,4700025694,3,MONT_1201, 12/09/2021, 12/09/2021, 12/09/2021
4826,32,4700039987,3,MONT_1201, 12/30/2021, , 12/30/2021
4828,32,4700002289,3,MONT_1201, 12/28/2021, , 12/28/2021
4830,32,4700040438,3,MONT_1201, 12/21/2021, , 12/21/2021
4831,32,4700028148,3,MONT_1201, 12/28/2021, , 12/28/2021
4832,32,4700004087,3,MONT_1201, 12/29/2021, , 12/29/2021
4833,32,4700013159,3,MONT_1201, 12/23/2021, , 12/23/2021
4834,32,4700008509,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
4835,32,4700033686,3,MONT_1201, 12/20/2021, 12/17/2021, 12/17/2021
4836,32,4700001573,3,MONT_1201, 12/09/2021, 12/09/2021, 12/09/2021
4837,32,4700048562,3,MONT_1201, 12/06/2021, 12/14/2021, 12/14/2021
4838,32,4700031596,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
4840,32,4700008861,1,FOOD_1197, 11/25/2021, 11/25/2021, 11/25/2021
4841,32,4700041948,3,MONT_1201, 12/06/2021, , 12/06/2021
4842,32,4700004782,3,MONT_1201, 12/10/2021, 12/07/2021, 12/07/2021
4843,32,4700048557,3,MONT_1201, 12/02/2021, 12/02/2021, 12/02/2021
4844,32,4700021586,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
4845,32,4700040436,3,MONT_1201, 12/15/2021, , 12/15/2021
4846,32,4700027896,3,MONT_1201, 12/10/2021, 12/10/2021, 12/10/2021
4847,32,4700013473,3,MONT_1201, 12/09/2021, 12/09/2021, 12/09/2021
4848,32,4700085025,3,MONT_1201, 12/17/2021, 12/17/2021, 12/17/2021
4852,32,4700044497,3,MONT_1201, 12/16/2021, 12/17/2021, 12/17/2021
4853,32,4700027408,3,MONT_1201, 12/14/2021, 12/15/2021, 12/15/2021
4854,32,4700010970,1,FOOD_1197, 11/19/2021, 11/23/2021, 11/23/2021
4855,32,4700044335,3,MONT_1201, 12/20/2021, 12/20/2021, 12/20/2021
4856,32,4700007129,3,MONT_1201, 12/13/2021, 12/07/2021, 12/07/2021
4857,32,4700032001,3,MONT_1201, 12/20/2021, 12/20/2021, 12/20/2021
4858,32,4700011143,3,MONT_1201, 12/02/2021, 12/02/2021, 12/02/2021
4862,32,4700015999,3,MONT_1201, 12/22/2021, 12/23/2021, 12/23/2021
4864,32,4700033058,3,MONT_1201, 12/20/2021, 12/17/2021, 12/17/2021
4865,32,4700032125,3,MONT_1201, 12/21/2021, 12/23/2021, 12/23/2021
4866,32,4700008730,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
4867,32,4700033251,3,MONT_1201, 12/06/2021, 12/03/2021, 12/03/2021
4868,32,4700027983,3,MONT_1201, 12/27/2021, , 12/27/2021
4869,32,4700032002,3,MONT_1201, 12/28/2021, , 12/28/2021
4870,32,4700048544,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
4871,32,4700034458,3,MONT_1201, 12/27/2021, 12/23/2021, 12/23/2021
4872,32,4700048609,3,MONT_1201, 12/02/2021, 12/07/2021, 12/07/2021
4873,32,4700032907,3,MONT_1201, 12/22/2021, , 12/22/2021
4874,32,4700030091,3,MONT_1201, 12/13/2021, 12/13/2021, 12/13/2021
4875,32,4700002961,3,MONT_1201, 12/28/2021, , 12/28/2021
4877,32,4700034071,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
4880,32,4700010251,1,FOOD_1197, 11/12/2021, 11/15/2021, 11/15/2021
4883,32,4700025771,3,MONT_1201, 12/20/2021, 12/20/2021, 12/20/2021
4884,32,4700003933,3,MONT_1201, 12/09/2021, 12/07/2021, 12/07/2021
4885,32,4700035613,3,MONT_1201, 12/02/2021, 12/02/2021, 12/02/2021
4886,32,4700048414,3,MONT_1201, 12/27/2021, , 12/27/2021
4888,32,4700048582,3,MONT_1201, 12/15/2021, 12/01/2021, 12/01/2021
4889,32,4700033764,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
4892,32,4700040681,1,FOOD_1197, 11/08/2021, 11/08/2021, 11/08/2021
4893,32,4700024984,1,FOOD_1197, 11/23/2021, 11/24/2021, 11/24/2021
4894,32,4700010373,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
4895,32,4700041964,3,MONT_1201, 12/21/2021, , 12/21/2021
4896,32,4700035117,3,MONT_1201, 12/29/2021, , 12/29/2021
4897,32,4700001802,3,MONT_1201, 12/15/2021, 12/15/2021, 12/15/2021
4898,32,4700027920,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
4899,32,4700014146,3,MONT_1201, 12/20/2021, 12/20/2021, 12/20/2021
4900,32,4700003072,3,MONT_1201, 12/13/2021, 12/07/2021, 12/07/2021
4901,32,4700038538,3,MONT_1201, 12/02/2021, 12/06/2021, 12/06/2021
4902,32,4700041979,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
4905,32,4700004528,3,MONT_1201, 12/14/2021, 12/16/2021, 12/16/2021
4906,32,4700032256,3,MONT_1201, 12/07/2021, 12/06/2021, 12/06/2021
4907,32,4700044567,3,MONT_1201, 12/16/2021, 12/16/2021, 12/16/2021
4908,32,4700041008,3,MONT_1201, 12/22/2021, , 12/22/2021
4909,32,4700010969,3,MONT_1201, 12/27/2021, , 12/27/2021
4910,32,4700003312,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
4911,32,4700044586,3,MONT_1201, 12/06/2021, 12/06/2021, 12/06/2021
4912,32,4700034962,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
4913,32,4700005925,3,MONT_1201, 12/15/2021, 12/13/2021, 12/13/2021
4914,32,4700013486,3,MONT_1201, 12/13/2021, 12/14/2021, 12/14/2021
4915,32,4700030263,3,MONT_1201, 12/22/2021, 12/23/2021, 12/23/2021
4917,32,4700010822,3,MONT_1201, 12/21/2021, 12/20/2021, 12/20/2021
4918,32,4700012233,3,MONT_1201, 12/10/2021, 12/08/2021, 12/08/2021
4919,32,4700026305,3,MONT_1201, 12/23/2021, 12/23/2021, 12/23/2021
4920,32,4700031661,3,MONT_1201, 12/28/2021, , 12/28/2021
4921,32,4700044966,3,MONT_1201, 12/07/2021, 12/06/2021, 12/06/2021
4922,32,4700006725,3,MONT_1201, 12/07/2021, 12/13/2021, 12/13/2021
4925,32,4700024036,3,MONT_1201, 12/28/2021, , 12/28/2021
4926,32,4700025937,3,MONT_1201, 12/20/2021, 12/22/2021, 12/22/2021
4927,32,4700028100,1,FOOD_1197, 11/15/2021, 11/12/2021, 11/12/2021
4928,32,4700002791,1,FOOD_1197, 11/16/2021, 11/19/2021, 11/19/2021
4929,32,4700003437,1,FOOD_1197, 11/12/2021, 11/12/2021, 11/12/2021
4930,32,4700021119,3,MONT_1201, 12/15/2021, 12/13/2021, 12/13/2021
4931,32,4700007801,3,MONT_1201, 12/09/2021, 12/09/2021, 12/09/2021
4932,32,4700005268,3,MONT_1201, 12/21/2021, 12/17/2021, 12/17/2021
4933,32,4700014065,3,MONT_1201, 12/27/2021, 12/23/2021, 12/23/2021
4934,32,4700033047,3,MONT_1201, 12/28/2021, , 12/28/2021
4935,32,4700003382,3,MONT_1201, 12/23/2021, 12/23/2021, 12/23/2021
4936,32,4700001732,3,MONT_1201, 12/22/2021, 12/22/2021, 12/22/2021
4937,32,4700032927,3,MONT_1201, 12/10/2021, 12/08/2021, 12/08/2021
4938,32,4700021919,3,MONT_1201, 12/16/2021, 12/17/2021, 12/17/2021
4939,32,4700007021,3,MONT_1201, 12/10/2021, 12/14/2021, 12/14/2021
4942,32,4700021737,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
4943,32,4700033369,3,MONT_1201, 12/02/2021, 12/02/2021, 12/02/2021
4944,32,4700023263,3,MONT_1201, 12/02/2021, 12/03/2021, 12/03/2021
4945,32,4700040711,3,MONT_1201, 12/28/2021, , 12/28/2021
4946,32,4700042513,3,MONT_1201, 12/29/2021, , 12/29/2021
4947,32,4700012948,3,MONT_1201, 12/09/2021, 12/07/2021, 12/07/2021
4948,32,4700006773,3,MONT_1201, 12/10/2021, 12/10/2021, 12/10/2021
4949,32,4700047194,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
4950,32,4700034762,3,MONT_1201, 12/02/2021, 12/02/2021, 12/02/2021
4951,32,4700028579,3,MONT_1201, 12/16/2021, 12/16/2021, 12/16/2021
4952,32,4700023383,3,MONT_1201, 12/14/2021, 12/14/2021, 12/14/2021
4953,32,4700039819,3,MONT_1201, 12/16/2021, 12/16/2021, 12/16/2021
4954,32,4700020028,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
4955,32,4700002979,3,MONT_1201, 12/14/2021, 12/13/2021, 12/13/2021
4956,32,4700048590,3,MONT_1201, 12/03/2021, 12/15/2021, 12/15/2021
4957,32,4700002352,3,MONT_1201, 12/29/2021, , 12/29/2021
4958,32,4700038800,3,MONT_1201, 12/13/2021, 12/14/2021, 12/14/2021
4959,32,4700034389,3,MONT_1201, 12/20/2021, 12/22/2021, 12/22/2021
4960,32,4700020388,3,MONT_1201, 12/06/2021, 12/07/2021, 12/07/2021
4961,32,4700008628,1,FOOD_1197, 11/24/2021, 11/25/2021, 11/25/2021
4962,32,4700024428,1,FOOD_1197, 11/17/2021, 11/23/2021, 11/23/2021
4963,32,4700039770,1,FOOD_1197, 11/26/2021, 11/26/2021, 11/26/2021
4964,32,4700033935,3,MONT_1201, 12/10/2021, 12/07/2021, 12/07/2021
4965,32,4700048531,3,MONT_1201, 12/17/2021, 12/17/2021, 12/17/2021
4966,32,4700032159,3,MONT_1201, 12/07/2021, 12/07/2021, 12/07/2021
4967,32,4700033052,3,MONT_1201, 12/02/2021, 12/01/2021, 12/01/2021
4968,32,4700007418,3,MONT_1201, 12/30/2021, , 12/30/2021
